,Date,Hour,PM2_MIN,PM2_MAX,PM2_AVG
0,2019-08-28,7,1.0,2.0,1.0
1,2019-08-28,8,1.0,2.0,1.0
2,2019-08-28,9,1.0,2.0,1.0
3,2019-08-28,10,1.0,2.0,1.0
4,2019-08-28,11,1.0,2.0,1.0
5,2019-08-28,12,1.0,2.0,1.0
6,2019-08-28,13,1.0,2.0,1.0
7,2019-08-28,14,1.0,2.0,1.0
8,2019-08-28,15,1.0,2.0,1.0
9,2019-08-28,16,1.0,2.0,1.0
10,2019-08-28,17,1.0,2.0,1.0
11,2019-08-28,18,1.0,2.0,1.0
12,2019-08-28,19,1.0,2.0,1.0
13,2019-08-28,20,1.0,2.0,1.0
14,2019-08-28,21,1.0,2.0,1.0
15,2019-08-28,22,1.0,2.0,1.0
16,2019-08-28,23,1.0,2.0,1.0
17,2019-08-29,0,1.0,2.0,1.0
18,2019-08-29,1,1.0,2.0,1.0
19,2019-08-29,2,1.0,1.0,1.0
20,2019-08-29,3,1.0,1.0,1.0
21,2019-08-29,4,1.0,1.0,1.0
22,2019-08-29,5,1.0,1.0,1.0
23,2019-08-29,6,1.0,1.0,1.0
24,2019-08-29,7,1.0,1.0,1.0
25,2019-08-29,8,1.0,1.0,1.0
26,2019-08-29,9,1.0,1.0,1.0
27,2019-08-29,10,1.0,1.0,1.0
28,2019-08-29,11,1.0,1.0,1.0
29,2019-08-29,12,1.0,1.0,1.0
30,2019-08-29,13,1.0,1.0,1.0
31,2019-08-29,14,1.0,1.0,1.0
32,2019-08-29,15,1.0,1.0,1.0
33,2019-08-29,16,1.0,1.0,1.0
34,2019-08-29,17,1.0,1.0,1.0
35,2019-08-29,18,1.0,1.0,1.0
36,2019-08-29,19,1.0,1.0,1.0
37,2019-08-29,20,1.0,1.0,1.0
38,2019-08-29,21,1.0,1.0,1.0
39,2019-08-29,22,1.0,1.0,1.0
40,2019-08-29,23,1.0,1.0,1.0
41,2019-08-30,0,1.0,1.0,1.0
42,2019-08-30,1,1.0,1.0,1.0
43,2019-08-30,2,1.0,1.0,1.0
44,2019-08-30,3,1.0,1.0,1.0
45,2019-08-30,4,1.0,1.0,1.0
46,2019-08-30,5,1.0,1.0,1.0
47,2019-08-30,6,1.0,1.0,1.0
48,2019-08-30,7,1.0,1.0,1.0
49,2019-08-30,8,1.0,1.0,1.0
50,2019-08-30,9,1.0,1.0,1.0
51,2019-08-30,10,1.0,1.0,1.0
52,2019-08-30,11,1.0,1.0,1.0
53,2019-08-30,12,1.0,1.0,1.0
54,2019-08-30,13,1.0,1.0,1.0
55,2019-08-30,14,1.0,1.0,1.0
56,2019-08-30,15,1.0,1.0,1.0
57,2019-08-30,16,0.0,1.0,0.0
58,2019-08-30,17,0.0,1.0,0.0
59,2019-08-30,18,0.0,1.0,0.0
60,2019-08-30,19,0.0,1.0,0.0
61,2019-08-30,20,0.0,1.0,0.0
62,2019-08-30,21,0.0,1.0,0.0
63,2019-08-30,22,0.0,1.0,0.0
64,2019-08-30,23,0.0,1.0,0.0
65,2019-08-31,0,0.0,1.0,0.0
66,2019-08-31,1,0.0,1.0,0.0
67,2019-08-31,2,0.0,1.0,0.0
68,2019-08-31,3,0.0,1.0,0.0
69,2019-08-31,4,0.0,1.0,0.0
70,2019-08-31,5,0.0,1.0,0.0
71,2019-08-31,6,0.0,1.0,0.0
72,2019-08-31,7,0.0,1.0,0.0
73,2019-08-31,8,0.0,1.0,0.0
74,2019-08-31,9,0.0,1.0,0.0
75,2019-08-31,10,0.0,1.0,0.0
76,2019-08-31,11,0.0,1.0,0.0
77,2019-08-31,12,0.0,1.0,0.0
78,2019-08-31,13,0.0,1.0,0.0
79,2019-08-31,14,0.0,1.0,0.0
80,2019-08-31,15,0.0,1.0,0.0
81,2019-08-31,16,0.0,1.0,0.0
82,2019-08-31,17,0.0,1.0,0.0
83,2019-08-31,18,0.0,1.0,0.0
84,2019-08-31,19,1.0,1.0,1.0
85,2019-08-31,20,1.0,1.0,1.0
86,2019-08-31,21,1.0,1.0,1.0
87,2019-08-31,22,1.0,1.0,1.0
88,2019-08-31,23,1.0,1.0,1.0
89,2019-09-01,0,1.0,1.0,1.0
90,2019-09-01,1,1.0,1.0,1.0
91,2019-09-01,2,1.0,1.0,1.0
92,2019-09-01,3,1.0,1.0,1.0
93,2019-09-01,4,1.0,1.0,1.0
94,2019-09-01,5,1.0,1.0,1.0
95,2019-09-01,6,1.0,1.0,1.0
96,2019-09-01,7,1.0,1.0,1.0
97,2019-09-01,8,1.0,1.0,1.0
98,2019-09-01,9,1.0,1.0,1.0
99,2019-09-01,10,1.0,1.0,1.0
100,2019-09-01,11,1.0,1.0,1.0
101,2019-09-01,12,1.0,1.0,1.0
102,2019-09-01,13,1.0,1.0,1.0
103,2019-09-01,14,1.0,2.0,1.0
104,2019-09-01,15,1.0,2.0,1.0
105,2019-09-01,16,1.0,2.0,1.0
106,2019-09-01,17,1.0,2.0,1.0
107,2019-09-01,18,1.0,2.0,1.0
108,2019-09-01,20,1.0,2.0,1.0
109,2019-09-01,21,1.0,2.0,1.0
110,2019-09-01,22,1.0,2.0,1.0
111,2019-09-01,23,1.0,2.0,1.0
112,2019-09-02,0,1.0,3.0,2.0
113,2019-09-02,1,1.0,3.0,2.0
114,2019-09-02,2,1.0,3.0,2.0
115,2019-09-02,3,1.0,3.0,2.0
116,2019-09-02,4,1.0,3.0,2.0
117,2019-09-02,5,1.0,3.0,2.0
118,2019-09-02,6,0.3603841859470345,0.5248331543374495,0.3950268608030983
119,2019-09-02,7,0.3605861336508007,0.5251317732006688,0.3953560027414805
120,2019-09-02,8,0.36004310132162537,0.5201540428636678,0.3950008597389578
121,2019-09-02,9,0.3596984278800814,0.5269502472824773,0.39838724239029144
122,2019-09-02,10,0.3596984278800814,0.5280731954955666,0.39969869711356215
123,2019-09-02,11,1.0,3.0,2.0
124,2019-09-02,12,1.0,3.0,2.0
125,2019-09-02,13,2.0,3.0,2.0
126,2019-09-02,14,2.0,3.0,2.0
127,2019-09-02,15,2.0,3.0,2.0
128,2019-09-02,16,2.0,3.0,2.0
129,2019-09-02,17,1.0,3.0,2.0
130,2019-09-02,18,0.0,3.0,1.0
131,2019-09-02,19,0.0,3.0,1.0
132,2019-09-02,20,0.0,3.0,1.0
133,2019-09-02,21,0.0,3.0,1.0
134,2019-09-02,22,0.0,3.0,1.0
135,2019-09-02,23,0.0,3.0,1.0
136,2019-09-03,0,0.0,3.0,1.0
137,2019-09-03,1,0.0,3.0,1.0
138,2019-09-03,2,0.0,3.0,1.0
139,2019-09-03,3,0.0,3.0,1.0
140,2019-09-03,4,0.0,2.0,1.0
141,2019-09-03,5,0.0,1.0,0.0
142,2019-09-03,6,0.0,1.0,0.0
143,2019-09-03,7,0.0,1.0,0.0
144,2019-09-03,8,0.0,1.0,0.0
145,2019-09-03,9,0.0,1.0,0.0
146,2019-09-03,10,0.0,1.0,0.0
147,2019-09-03,11,0.0,1.0,0.0
148,2019-09-03,12,0.0,1.0,0.0
149,2019-09-03,13,0.0,1.0,0.0
150,2019-09-03,14,0.0,1.0,0.0
151,2019-09-03,15,0.0,1.0,0.0
152,2019-09-03,16,0.0,1.0,0.0
153,2019-09-03,17,0.0,1.0,0.0
154,2019-09-03,18,0.0,1.0,0.0
155,2019-09-03,19,0.0,1.0,0.0
156,2019-09-03,22,0.0,1.0,0.0
157,2019-09-03,23,0.0,1.0,0.0
158,2019-09-04,0,0.0,1.0,0.0
159,2019-09-04,1,0.0,1.0,0.0
160,2019-09-04,2,0.0,1.0,0.0
161,2019-09-04,3,0.0,1.0,0.0
162,2019-09-04,4,1.0,1.0,1.0
163,2019-09-04,5,1.0,1.0,1.0
164,2019-09-04,6,1.0,1.0,1.0
165,2019-09-04,7,1.0,1.0,1.0
166,2019-09-04,8,1.0,1.0,1.0
167,2019-09-04,9,1.0,1.0,1.0
168,2019-09-04,10,1.0,1.0,1.0
169,2019-09-04,11,1.0,1.0,1.0
170,2019-09-04,12,1.0,1.0,1.0
171,2019-09-04,13,1.0,1.0,1.0
172,2019-09-04,14,1.0,1.0,1.0
173,2019-09-04,15,1.0,1.0,1.0
174,2019-09-04,16,1.0,1.0,1.0
175,2019-09-04,17,1.0,1.0,1.0
176,2019-09-04,18,1.0,1.0,1.0
177,2019-09-04,19,1.0,1.0,1.0
178,2019-09-04,20,1.0,1.0,1.0
179,2019-09-04,21,1.0,1.0,1.0
180,2019-09-04,22,1.0,1.0,1.0
181,2019-09-04,23,1.0,1.0,1.0
182,2019-09-05,0,1.0,1.0,1.0
183,2019-09-05,1,1.0,1.0,1.0
184,2019-09-05,2,1.0,1.0,1.0
185,2019-09-05,3,1.0,1.0,1.0
