,Date,Hour,PM2_MIN,PM2_MAX,PM2_AVG
0,2019-08-28,7,14.0,14.0,14.0
1,2019-08-28,8,14.0,14.0,14.0
2,2019-08-28,9,14.0,14.0,14.0
3,2019-08-28,10,14.0,14.0,14.0
4,2019-08-28,11,14.0,14.0,14.0
5,2019-08-28,12,14.0,14.0,14.0
6,2019-08-28,13,14.0,14.0,14.0
7,2019-08-28,14,14.0,14.0,14.0
8,2019-08-28,15,14.0,15.0,14.0
9,2019-08-28,16,14.0,15.0,14.0
10,2019-08-28,17,14.0,15.0,14.0
11,2019-08-28,18,14.0,15.0,14.0
12,2019-08-28,19,14.0,15.0,14.0
13,2019-08-28,20,14.0,15.0,14.0
14,2019-08-28,21,14.0,15.0,14.0
15,2019-08-28,22,14.0,15.0,14.0
16,2019-08-28,23,14.0,15.0,14.0
17,2019-08-29,0,14.0,15.0,14.0
18,2019-08-29,1,14.0,15.0,14.0
19,2019-08-29,2,14.0,15.0,14.0
20,2019-08-29,3,14.0,15.0,14.0
21,2019-08-29,4,14.0,15.0,14.0
22,2019-08-29,5,14.0,15.0,14.0
23,2019-08-29,6,14.0,15.0,14.0
24,2019-08-29,7,14.0,15.0,14.0
25,2019-08-29,8,14.0,15.0,14.0
26,2019-08-29,9,14.0,15.0,14.0
27,2019-08-29,10,14.0,15.0,14.0
28,2019-08-29,11,14.0,15.0,14.0
29,2019-08-29,12,14.0,15.0,14.0
30,2019-08-29,13,13.0,15.0,14.0
31,2019-08-29,14,13.0,15.0,14.0
32,2019-08-29,15,13.0,15.0,14.0
33,2019-08-29,16,12.0,15.0,13.0
34,2019-08-29,17,12.0,15.0,13.0
35,2019-08-29,18,12.0,15.0,13.0
36,2019-08-29,19,12.0,15.0,13.0
37,2019-08-29,20,12.0,15.0,13.0
38,2019-08-29,21,12.0,15.0,13.0
39,2019-08-29,22,12.0,15.0,13.0
40,2019-08-29,23,12.0,15.0,13.0
41,2019-08-30,0,12.0,15.0,13.0
42,2019-08-30,1,11.0,14.0,12.0
