,Date,Hour,PM2_MIN,PM2_MAX,PM2_AVG
0,2019-08-28,7,8.0,8.0,8.0
1,2019-08-28,8,8.0,8.0,8.0
2,2019-08-28,9,8.0,8.0,8.0
3,2019-08-28,10,8.0,8.0,8.0
4,2019-08-28,11,8.0,8.0,8.0
5,2019-08-28,12,8.0,8.0,8.0
6,2019-08-28,13,8.0,8.0,8.0
7,2019-08-28,14,8.0,8.0,8.0
8,2019-08-28,15,8.0,8.0,8.0
9,2019-08-28,16,8.0,8.0,8.0
10,2019-08-28,17,8.0,8.0,8.0
11,2019-08-28,18,8.0,8.0,8.0
12,2019-08-28,19,8.0,8.0,8.0
13,2019-08-28,20,8.0,8.0,8.0
14,2019-08-28,21,8.0,8.0,8.0
15,2019-08-28,22,8.0,8.0,8.0
16,2019-08-28,23,8.0,8.0,8.0
17,2019-08-29,0,8.0,8.0,8.0
18,2019-08-29,1,8.0,8.0,8.0
19,2019-08-29,2,7.0,8.0,7.0
20,2019-08-29,3,7.0,8.0,7.0
21,2019-08-29,4,7.0,8.0,7.0
22,2019-08-29,5,7.0,8.0,7.0
23,2019-08-29,6,7.0,8.0,7.0
24,2019-08-29,7,7.0,8.0,7.0
25,2019-08-29,8,7.0,8.0,7.0
26,2019-08-29,9,7.0,8.0,7.0
27,2019-08-29,10,7.0,8.0,7.0
28,2019-08-29,11,7.0,8.0,7.0
29,2019-08-29,12,6.0,8.0,7.0
30,2019-08-29,13,6.0,8.0,7.0
31,2019-08-29,14,6.0,8.0,7.0
32,2019-08-29,15,6.0,8.0,7.0
33,2019-08-29,16,6.0,8.0,7.0
34,2019-08-29,17,6.0,8.0,7.0
35,2019-08-29,18,6.0,8.0,7.0
36,2019-08-29,19,6.0,8.0,7.0
37,2019-08-29,20,6.0,8.0,7.0
38,2019-08-29,21,6.0,8.0,7.0
39,2019-08-29,22,6.0,8.0,7.0
40,2019-08-29,23,6.0,8.0,7.0
41,2019-08-30,0,6.0,7.0,6.0
42,2019-08-30,1,6.0,7.0,6.0
43,2019-08-30,2,6.0,7.0,6.0
44,2019-08-30,3,6.0,7.0,6.0
45,2019-08-30,4,6.0,7.0,6.0
46,2019-08-30,5,6.0,7.0,6.0
47,2019-08-30,6,6.0,7.0,6.0
48,2019-08-30,7,6.0,7.0,6.0
49,2019-08-30,8,6.0,7.0,6.0
50,2019-08-30,9,6.0,7.0,6.0
51,2019-08-30,10,6.0,7.0,6.0
52,2019-08-30,11,6.0,7.0,6.0
53,2019-08-30,12,6.0,7.0,6.0
54,2019-08-30,13,6.0,7.0,6.0
55,2019-08-30,14,6.0,7.0,6.0
56,2019-08-30,15,5.0,7.0,6.0
57,2019-08-30,16,5.0,7.0,6.0
58,2019-08-30,17,5.0,6.0,5.0
59,2019-08-30,18,5.0,6.0,5.0
60,2019-08-30,19,5.0,6.0,5.0
61,2019-08-30,20,5.0,6.0,5.0
62,2019-08-30,21,5.0,6.0,5.0
63,2019-08-30,22,5.0,6.0,5.0
64,2019-08-30,23,5.0,6.0,5.0
65,2019-08-31,0,5.0,6.0,5.0
66,2019-08-31,1,5.0,6.0,5.0
67,2019-08-31,2,5.0,6.0,5.0
68,2019-08-31,3,5.0,6.0,5.0
69,2019-08-31,4,5.0,6.0,5.0
