,Date,Hour,PM2_MIN,PM2_MAX,PM2_AVG
0,2019-08-28,7,20.0,21.0,20.0
1,2019-08-28,8,20.0,21.0,20.0
2,2019-08-28,9,20.0,21.0,20.0
3,2019-08-28,10,20.0,21.0,20.0
4,2019-08-28,11,20.0,21.0,20.0
5,2019-08-28,12,20.0,21.0,20.0
6,2019-08-28,13,20.0,21.0,20.0
7,2019-08-28,14,20.0,22.0,21.0
8,2019-08-28,15,20.0,23.0,21.0
9,2019-08-28,16,20.0,23.0,21.0
10,2019-08-28,17,20.0,24.0,22.0
11,2019-08-28,18,20.0,24.0,22.0
12,2019-08-28,19,20.0,24.0,22.0
13,2019-08-28,20,20.0,24.0,22.0
14,2019-08-28,21,20.0,24.0,22.0
15,2019-08-28,22,20.0,25.0,22.0
16,2019-08-28,23,20.0,25.0,22.0
17,2019-08-29,0,20.0,25.0,22.0
18,2019-08-29,1,20.0,25.0,22.0
19,2019-08-29,2,21.0,25.0,23.0
20,2019-08-29,3,21.0,25.0,23.0
21,2019-08-29,4,21.0,25.0,23.0
22,2019-08-29,5,21.0,26.0,23.0
23,2019-08-29,6,21.0,26.0,23.0
24,2019-08-29,7,21.0,26.0,23.0
25,2019-08-29,8,21.0,26.0,23.0
26,2019-08-29,9,21.0,26.0,23.0
27,2019-08-29,10,21.0,26.0,23.0
28,2019-08-29,11,21.0,26.0,23.0
29,2019-08-29,12,21.0,26.0,23.0
30,2019-08-29,13,22.0,26.0,24.0
31,2019-08-29,14,22.0,26.0,24.0
32,2019-08-29,15,22.0,26.0,24.0
33,2019-08-29,16,22.0,26.0,24.0
34,2019-08-29,17,22.0,26.0,24.0
35,2019-08-29,18,21.0,26.0,23.0
36,2019-08-29,19,21.0,26.0,23.0
37,2019-08-29,20,21.0,26.0,23.0
38,2019-08-29,21,21.0,26.0,23.0
39,2019-08-29,22,21.0,26.0,23.0
40,2019-08-29,23,21.0,26.0,23.0
41,2019-08-30,0,21.0,26.0,23.0
42,2019-08-30,1,21.0,26.0,23.0
43,2019-08-30,2,20.0,26.0,23.0
44,2019-08-30,3,20.0,26.0,23.0
45,2019-08-30,4,20.0,25.0,22.0
46,2019-08-30,5,20.0,25.0,22.0
47,2019-08-30,6,20.0,25.0,22.0
48,2019-08-30,7,20.0,25.0,22.0
49,2019-08-30,8,20.0,25.0,22.0
50,2019-08-30,9,20.0,25.0,22.0
51,2019-08-30,10,20.0,25.0,22.0
52,2019-08-30,11,19.0,24.0,21.0
53,2019-08-30,12,19.0,23.0,21.0
54,2019-08-30,13,19.0,23.0,21.0
